"Sens Factor =-0.803dB, SERNO: 7051321"
"Auto-generated 90-degree calibration file for use with nanoAVR DL"
477.239	0.0260
483.180	0.0276
489.195	0.0288
495.285	0.0297
501.450	0.0301
507.693	0.0301
514.013	0.0297
520.412	0.0289
526.890	0.0279
533.449	0.0267
540.090	0.0255
546.814	0.0244
553.621	0.0236
560.513	0.0228
567.490	0.0223
574.555	0.0218
581.707	0.0215
588.949	0.0212
596.281	0.0211
603.703	0.0210
611.219	0.0211
618.828	0.0213
626.531	0.0216
634.331	0.0221
642.228	0.0225
650.222	0.0228
658.317	0.0229
666.512	0.0227
674.809	0.0221
683.210	0.0210
691.715	0.0194
700.326	0.0173
709.044	0.0151
717.871	0.0129
726.807	0.0108
735.855	0.0090
745.016	0.0074
754.290	0.0060
763.680	0.0046
773.187	0.0029
782.812	0.0013
792.557	-0.0003
802.424	-0.0020
812.413	-0.0038
822.526	-0.0057
832.766	-0.0075
843.133	-0.0090
853.629	-0.0102
864.255	-0.0113
875.014	-0.0121
885.907	-0.0128
896.935	-0.0135
908.101	-0.0144
919.406	-0.0154
930.851	-0.0164
942.439	-0.0177
954.171	-0.0189
966.049	-0.0201
978.076	-0.0215
990.251	-0.0227
1002.579	-0.0239
1015.060	-0.0251
1027.696	-0.0263
1040.489	-0.0277
1053.442	-0.0288
1066.556	-0.0300
1079.833	-0.0311
1093.276	-0.0322
1106.886	-0.0334
1120.665	-0.0345
1134.616	-0.0356
1148.741	-0.0365
1163.041	-0.0374
1177.519	-0.0382
1192.178	-0.0390
1207.019	-0.0397
1222.045	-0.0408
1237.258	-0.0419
1252.660	-0.0426
1268.254	-0.0431
1284.042	-0.0431
1300.027	-0.0428
1316.211	-0.0420
1332.596	-0.0409
1349.185	-0.0394
1365.981	-0.0379
1382.985	-0.0363
1400.202	-0.0345
1417.633	-0.0326
1435.280	-0.0305
1453.148	-0.0286
1471.238	-0.0265
1489.553	-0.0242
1508.096	-0.0218
1526.870	-0.0191
1545.877	-0.0162
1565.121	-0.0130
1584.605	-0.0097
1604.332	-0.0063
1624.303	-0.0029
1644.524	0.0006
1664.996	0.0041
1685.723	0.0078
1706.708	0.0116
1727.955	0.0150
1749.466	0.0185
1771.244	0.0224
1793.294	0.0265
1815.618	0.0310
1838.221	0.0362
1861.104	0.0416
1884.272	0.0476
1907.729	0.0539
1931.478	0.0600
1955.523	0.0662
1979.866	0.0728
2004.513	0.0800
2029.467	0.0877
2054.731	0.0962
2080.310	0.1052
2106.207	0.1147
2132.427	0.1249
2158.973	0.1353
2185.849	0.1459
2213.060	0.1569
2240.610	0.1684
2268.503	0.1804
2296.743	0.1932
2325.334	0.2067
2354.282	0.2204
2383.590	0.2343
2413.262	0.2483
2443.305	0.2621
2473.721	0.2756
2504.515	0.2891
2535.693	0.3023
2567.260	0.3148
2599.219	0.3268
2631.576	0.3387
2664.335	0.3507
2697.503	0.3632
2731.084	0.3762
2765.082	0.3896
2799.504	0.4032
2834.354	0.4169
2869.638	0.4308
2905.362	0.4442
2941.530	0.4577
2978.148	0.4713
3015.222	0.4852
3052.758	0.4991
3090.761	0.5131
3129.237	0.5272
3168.192	0.5415
3207.632	0.5560
3247.563	0.5704
3287.991	0.5848
3328.923	0.5995
3370.364	0.6144
3412.320	0.6296
3454.799	0.6449
3497.807	0.6602
3541.351	0.6758
3585.436	0.6917
3630.070	0.7079
3675.260	0.7245
3721.012	0.7412
3767.334	0.7584
3814.233	0.7759
3861.715	0.7935
3909.789	0.8115
3958.460	0.8299
4007.738	0.8488
4057.630	0.8679
4108.142	0.8868
4159.283	0.9059
4211.061	0.9251
4263.483	0.9443
4316.559	0.9634
4370.294	0.9823
4424.699	1.0003
4479.781	1.0173
4535.548	1.0335
4592.010	1.0484
4649.175	1.0624
4707.051	1.0756
4765.648	1.0882
4824.975	1.1001
4885.039	1.1100
4945.852	1.1190
5007.421	1.1275
5069.757	1.1355
5132.870	1.1428
5196.768	1.1487
5261.460	1.1539
5326.959	1.1585
5393.273	1.1624
5460.413	1.1654
5528.388	1.1677
5597.209	1.1689
5666.887	1.1688
5737.433	1.1668
5808.857	1.1628
5881.169	1.1564
5954.383	1.1474
6028.507	1.1361
6103.555	1.1228
6179.536	1.1073
6256.464	1.0899
6334.349	1.0703
6413.204	1.0481
6493.040	1.0230
6573.870	0.9947
6655.706	0.9642
6738.562	0.9318
6822.448	0.8978
6907.379	0.8615
6993.367	0.8215
7080.426	0.7764
7168.568	0.7264
7257.808	0.6718
7348.158	0.6135
7439.633	0.5509
7532.248	0.4837
7626.015	0.4118
7720.949	0.3359
7817.065	0.2559
7914.377	0.1721
8012.901	0.0850
8112.652	-0.0053
8213.645	-0.0975
8315.894	-0.1926
8419.416	-0.2906
8524.228	-0.3913
8630.343	-0.4940
8737.780	-0.5975
8846.555	-0.7014
8956.683	-0.8059
9068.182	-0.9110
9181.069	-1.0176
9295.362	-1.1264
9411.078	-1.2378
9528.233	-1.3518
9646.849	-1.4674
9766.939	-1.5849
9888.525	-1.7037
10011.625	-1.8241
10136.257	-1.9462
10262.440	-2.0703
10390.195	-2.1950
10519.540	-2.3206
10650.495	-2.4465
10783.080	-2.5725
10917.316	-2.6980
11053.223	-2.8240
11190.821	-2.9510
11330.133	-3.0791
11471.179	-3.2076
11613.980	-3.3342
11758.561	-3.4578
11904.939	-3.5776
12053.141	-3.6935
12203.188	-3.8029
12355.102	-3.9040
12508.907	-3.9979
12664.627	-4.0849
12822.286	-4.1657
12981.907	-4.2428
13143.516	-4.3183
13307.136	-4.3934
13472.793	-4.4687
13640.512	-4.5442
13810.319	-4.6193
13982.240	-4.6948
14156.302	-4.7717
14332.529	-4.8503
14510.951	-4.9316
14691.595	-5.0155
14874.486	-5.1029
15059.655	-5.1934
15247.129	-5.2866
15436.937	-5.3800
15629.106	-5.4727
15823.669	-5.5649
16020.654	-5.6564
16220.091	-5.7482
16422.010	-5.8416
16626.443	-5.9360
16833.422	-6.0312
17042.977	-6.1280
17255.141	-6.2227
17469.945	-6.3143
17687.424	-6.4022
17907.609	-6.4759
18130.537	-6.5504
18356.240	-6.6248
18584.752	-6.6989
18816.107	-6.7732
19050.346	-6.8474
19287.498	-6.9212
19527.604	-6.9953
19770.697	-7.0702
20016.816	-7.1466
